dates,R0,Q05,Q95,Q025,Q975,city
2020-01-28,0.48088338091516,0.209425894095048,0.842590628432454,0.176475725506057,0.935184496657583,Barcelona
2020-01-29,0.489686181176811,0.192951003666043,0.896470355296687,0.158999770113923,1.00303288952842,Barcelona
2020-01-30,0.665736715184093,0.262320180372262,1.21876673783376,0.216162899300704,1.36364032060597,Barcelona
2020-01-31,0.978794536150145,0.426267425749854,1.71501685450532,0.359200344082874,1.90348328087108,Barcelona
2020-02-01,2.27196226062812,1.34387935990235,3.39790644363175,1.2097242176478,3.66337924249267,Barcelona
2020-02-02,1.50342153899405,0.867500852791331,2.28113075802914,0.776839847716945,2.46586671935071,Barcelona
2020-02-03,1.14782030525189,0.643719257274077,1.76996178735416,0.572987760809895,1.91898400780361,Barcelona
2020-02-04,1.52051657037692,0.937279915114102,2.21858429985611,0.851021581973978,2.38109054317512,Barcelona
2020-02-05,1.41319089632284,0.886420168121232,2.0400408442635,0.807760701679801,2.18516575513864,Barcelona
2020-02-06,1.23701668634424,0.775915371328247,1.7857209324969,0.707061918634651,1.91275397298979,Barcelona
2020-02-07,1.22614945712216,0.781283706901105,1.7527578341841,0.714277243795354,1.87406108227386,Barcelona
2020-02-08,0.679303427143823,0.368549668367974,1.06686073395785,0.325752397576951,1.16057655366277,Barcelona
2020-02-09,0.85167560573321,0.477635729088032,1.31330075837845,0.425153393813148,1.42387432924863,Barcelona
2020-02-10,1.04167136888684,0.6010628272908,1.58052052448046,0.538246796782363,1.7085180000529,Barcelona
2020-02-11,1.05698070914589,0.609896587740502,1.60374927705867,0.546157356294129,1.73362791876888,Barcelona
2020-02-12,1.49909866011731,0.955202770252707,2.14293364114236,0.873280213032976,2.29123981672559,Barcelona
2020-02-13,1.69007794147938,1.14416268060653,2.32312300668007,1.05916284796781,2.46603349638623,Barcelona
2020-02-14,1.29753584945236,0.869474123112082,1.7956672049011,0.803195141463606,1.90851322191202,Barcelona
2020-02-15,1.77598687829422,1.29299906679113,2.32197132995188,1.21477371003926,2.4420943722543,Barcelona
2020-02-16,1.54712081959922,1.14352734657976,2.00089633848763,1.07762633746907,2.10017638007984,Barcelona
2020-02-17,1.20359600077843,0.880911510585193,1.56768210308415,0.828500105936181,1.64762999576204,Barcelona
2020-02-18,1.1520040967672,0.847404612208712,1.49506692579968,0.797796325925302,1.57025847234604,Barcelona
2020-02-19,0.941553035916358,0.673566822459818,1.24638575263066,0.630572845261462,1.31388193542165,Barcelona
2020-02-20,1.19977040005792,0.890868397325051,1.54650855119757,0.840304438267102,1.62224046430653,Barcelona
2020-02-21,1.55670396004609,1.20984161301235,1.93964891856492,1.15165815941904,2.0218418989011,Barcelona
2020-02-22,1.22218811583592,0.941637110009972,1.53291336598097,0.894795308820984,1.59983203495191,Barcelona
2020-02-23,1.18754940176143,0.922941497313573,1.47968333863606,0.878555584975363,1.54238519276659,Barcelona
2020-02-24,1.2802773737484,1.01245228965754,1.57407204032416,0.967107769323079,1.6366988209377,Barcelona
2020-02-25,1.41791712801354,1.14742898000667,1.71209532275097,1.10106813117776,1.7742236803994,Barcelona
2020-02-26,1.66784210565561,1.3924983832404,1.9637865378195,1.3445161343313,2.02548247225606,Barcelona
2020-02-27,1.35604122041962,1.13333142118653,1.59532045810255,1.09450027764727,1.6451817682079,Barcelona
2020-02-28,1.37209642035338,1.16238516454697,1.59624591093556,1.12555728825929,1.64268586926871,Barcelona
2020-02-29,1.32293907355803,1.12919152343193,1.52942838980116,1.09503163870918,1.57207125120632,Barcelona
2020-03-01,1.87700080380302,1.65764689264515,2.10770359341839,1.61827068011847,2.15463651923945,Barcelona
2020-03-02,1.86699280091687,1.67522512524657,2.06742315262593,1.64051181272335,2.10790487496589,Barcelona
2020-03-03,1.70474253740569,1.54588549533211,1.8700811535705,1.5169695230357,1.90331329875283,Barcelona
2020-03-04,1.77854900351116,1.63431542912106,1.92787574171878,1.60787819425001,1.95770471231177,Barcelona
2020-03-05,1.86607351106651,1.73574256777541,2.00034788602892,1.71170071292492,2.02701590270074,Barcelona
2020-03-06,1.91034884884676,1.79563332113507,2.02803559575059,1.7743556591751,2.05129200972175,Barcelona
2020-03-07,1.88590639755557,1.78747355130727,1.9865474938062,1.76913637871357,2.00635532365934,Barcelona
2020-03-08,1.71102532488878,1.62989394875217,1.79380674013513,1.61474011470456,1.81005948131167,Barcelona
2020-03-09,1.83119632006232,1.75680434891263,1.9068806893284,1.74285763823305,1.92168813107082,Barcelona
2020-03-10,1.93095909995927,1.86413684244783,1.99876765715436,1.85156829540848,2.0119930801669,Barcelona
2020-03-11,1.76942603289492,1.7143835786786,1.82519768219098,1.70401112402028,1.83605578293645,Barcelona
2020-03-12,1.72448537286244,1.67678719510662,1.77274456906987,1.66778205478503,1.78212335061739,Barcelona
2020-03-13,1.71985752750641,1.67766173833742,1.76249295337924,1.66968207418539,1.77076541867839,Barcelona
2020-03-14,1.61280375286738,1.57659255695513,1.64935990474951,1.56973702379251,1.65644518139848,Barcelona
2020-03-15,1.52666445771682,1.49498722283648,1.55862036439781,1.48898461808549,1.56480856706669,Barcelona
2020-03-16,1.45718994762425,1.42896627052632,1.48564525545887,1.42361416009353,1.49115163418185,Barcelona
2020-03-17,1.3463150832679,1.32129785344457,1.37152922441155,1.31655180477518,1.37640641797247,Barcelona
2020-03-18,1.30041705329665,1.27734152115592,1.32366596753011,1.27296188811877,1.32816107481852,Barcelona
2020-03-19,1.22666876717725,1.20544057561788,1.2480524838832,1.20141062088264,1.25218601998708,Barcelona
