dates,R0,Q05,Q95,Q025,Q975,city
2020-03-08,1.59017931665464,1.21340441344429,2.00894921168115,1.15082065623646,2.09947302760081,Granada
2020-03-09,2.13862828882344,1.73896261565898,2.57251677587813,1.67028643679104,2.66397144904308,Granada
2020-03-10,2.08605488666372,1.75031133960356,2.4462373730115,1.69164998555022,2.5211678923878,Granada
2020-03-11,2.05269507011152,1.77099981307268,2.35167207630041,1.72105103587809,2.41312692593092,Granada
2020-03-12,2.04825524314918,1.80888784505106,2.30000697254716,1.76591901221961,2.3512219806572,Granada
2020-03-13,2.01453564770952,1.81277245565565,2.22517521414322,1.77619502163109,2.26766341241676,Granada
2020-03-14,1.83857320896135,1.67434620808954,2.00921175535667,1.64438598829871,2.04344156785119,Granada
2020-03-15,1.7047946165742,1.56705221539038,1.84738236420358,1.54180046752148,1.8758608192981,Granada
2020-03-16,1.59692612799686,1.47846833743699,1.7191980883877,1.4566701277656,1.74353634940134,Granada
2020-03-17,1.51185426462706,1.40777520957984,1.61903594458321,1.38856516904763,1.6403122094828,Granada
2020-03-18,1.41630707103231,1.32413717484677,1.5110699492858,1.30708924860894,1.52984471311172,Granada
2020-03-19,1.29460782897632,1.21278837986648,1.37866079213211,1.19763899146321,1.395297630851,Granada
2020-03-20,1.28582696749737,1.2085615125867,1.36509504454878,1.19423048754981,1.38075976191898,Granada
2020-03-21,1.19662038146069,1.12576109702382,1.26928883366157,1.11261188156239,1.28364290821427,Granada
2020-03-22,1.14242941377317,1.07573499252305,1.21080198043494,1.06335288454937,1.22430169187638,Granada
2020-03-23,1.04451267656316,0.982415653744543,1.10820159622639,0.970893936813579,1.12078347491135,Granada
2020-03-24,1.01535687408749,0.954711733671096,1.07756413312989,0.943461139839538,1.08985505660939,Granada
2020-03-25,0.988375203291449,0.92865990305458,1.04964691215847,0.917586061737947,1.06175727894288,Granada
2020-03-26,0.978370790937611,0.918810566894156,1.03949550342876,0.907768309295118,1.05157966643594,Granada
2020-03-27,0.935114514550243,0.876624474680912,0.995184297091913,0.86579073144112,1.00707010089604,Granada
2020-03-28,0.88436856769927,0.826815964353735,0.943540277440865,0.816170921045295,0.955263590367292,Granada
2020-03-29,0.883835355072431,0.824995046125618,0.944370191354026,0.814120949036864,0.956372782002161,Granada
2020-03-30,0.893203313765046,0.832621754087206,0.955563335448521,0.821433723166946,0.967935753929966,Granada
2020-03-31,0.833177493064216,0.773435590075258,0.894776741993881,0.762426694318694,0.907022547422187,Granada
2020-04-01,0.844938415013918,0.78283668870859,0.909020785156411,0.77140453671578,0.921771951775711,Granada
2020-04-02,0.829184688542078,0.765676847493449,0.894806190149251,0.754006312984216,0.907884310764451,Granada
2020-04-03,0.71826347483392,0.657234030950666,0.781554868633036,0.646072412660691,0.79422279037739,Granada
2020-04-04,0.760535349326546,0.694178320389641,0.829420488924765,0.682058238400937,0.843224107589386,Granada
2020-04-05,0.703562819405974,0.636444657438677,0.773487364957847,0.624243128299084,0.787557691342909,Granada
2020-04-06,0.705759550683661,0.634533542164087,0.780144212576467,0.621626843699345,0.795154247797413,Granada
2020-04-07,0.799122069682678,0.718473815913724,0.883346824284786,0.703859734418229,0.900342485767727,Granada
2020-04-08,0.76793658307786,0.685532764676059,0.854237521975232,0.670656409528166,0.871708895503703,Granada
2020-04-09,0.734730088686275,0.65059006180541,0.823131230133451,0.635464977903512,0.84109362821791,Granada
2020-04-10,0.847814927053823,0.752369229042279,0.948008077553309,0.735192052583102,0.968346427001054,Granada
2020-04-11,0.898222446709213,0.796613250876834,1.00491139204814,0.77833274367082,1.02657433051955,Granada
2020-04-12,0.901423049472562,0.797677053553264,1.01045078692943,0.779033939111366,1.03261080397577,Granada
2020-04-13,0.921650363535084,0.814768917041994,1.03401686693808,0.795572377852778,1.05686567516283,Granada
2020-04-14,0.866911935521456,0.761717139047645,0.977769932932425,0.742884147800484,1.00037372554689,Granada
2020-04-15,0.890908765212917,0.781573866174928,1.00620052373976,0.762015863352819,1.02972483435139,Granada
2020-04-16,0.917441032039558,0.803872345921368,1.03725414008465,0.783570005931898,1.061714238413,Granada
2020-04-17,0.852798537617136,0.741588275137358,0.970470841186654,0.721786857994579,0.99457478455908,Granada
2020-04-18,0.79399176673725,0.683839969827965,0.910980084059156,0.6643263452676,0.935045383643158,Granada
2020-04-19,0.79829108852725,0.68324565467684,0.920773214726779,0.662932500579948,0.946037493545836,Granada
2020-04-20,0.777106121414601,0.658859352739822,0.903455204025163,0.638084987107227,0.929623608756255,Granada
2020-04-21,0.734399582727445,0.614403076094062,0.863274293497804,0.59346961846398,0.890117943759646,Granada
2020-04-22,0.592926498666156,0.479817215084051,0.715942183816924,0.460430626666273,0.741922227953896,Granada
2020-04-23,0.64016335156677,0.512557275816626,0.779499190079692,0.490809570889415,0.809053435043433,Granada
2020-04-24,0.814448673066192,0.657980827320651,0.984726963970104,0.631186534811534,1.02071305626984,Granada
2020-04-25,0.846762627631713,0.680502132279208,1.02805398261386,0.652110403237388,1.06644946628811,Granada
2020-04-26,0.828141028086292,0.659132093643016,1.01309490151001,0.630419320580584,1.05241916026928,Granada
2020-04-27,0.782490312700538,0.61295902195332,0.969113559529037,0.584401192645274,1.00904505460952,Granada
2020-04-28,0.806647228507515,0.626911351880023,1.0050802622688,0.596762060305889,1.04767072358489,Granada
2020-04-29,0.842494070689234,0.651048655913305,1.05429753843415,0.619032954019788,1.09985904666308,Granada
2020-04-30,0.864177146811227,0.663745952705646,1.08641729696643,0.630336740833785,1.13433709521145,Granada
2020-05-01,0.550160373180565,0.38833393987936,0.735108154307915,0.362559152583592,0.776256400972883,Granada
2020-05-02,0.537072224280091,0.363591512988881,0.73824100643653,0.336580303589416,0.783655038946923,Granada
2020-05-03,0.700966039576217,0.479079739138088,0.9574223953883,0.444352339524842,1.01512879011307,Granada
2020-05-04,0.774372178770102,0.524240761981172,1.06442536174344,0.485294921685825,1.1299051272423,Granada
2020-05-05,0.738282088772654,0.483456339603896,1.03716083887383,0.444494045305411,1.1053932563797,Granada
2020-05-06,0.739848595796602,0.471420225415441,1.05759980144362,0.430989071325595,1.13079319336129,Granada
2020-05-07,0.589122811704921,0.339934295403805,0.893871832470815,0.304408353519831,0.966261489086749,Granada
2020-05-08,0.765435207228419,0.452759534857971,1.14477131416126,0.40756201072129,1.2342103996298,Granada
2020-05-09,0.804991668106132,0.464494448469353,1.22140810574176,0.415950941665638,1.32032308454601,Granada
2020-05-10,0.589654239894563,0.293413629268174,0.96910513127754,0.254570848363003,1.06304895970633,Granada
