dates,R0,Q05,Q95,Q025,Q975,city
2020-03-02,1.57397171315786,1.24188697245287,1.93856334320757,1.1857308987165,2.01635181347775,Bilbao
2020-03-03,1.62066464166463,1.31574048882834,1.95189323632469,1.26338759585362,2.02175404552755,Bilbao
2020-03-04,1.63180775741991,1.35355704735631,1.93161940475187,1.30523557454667,1.99429328841415,Bilbao
2020-03-05,1.64207538508725,1.38997360087736,1.91161773181855,1.34572040576304,1.96748172770639,Bilbao
2020-03-06,1.52215969319477,1.30365721506579,1.75472701945432,1.26506352388457,1.802684688859,Bilbao
2020-03-07,1.40185985085429,1.2101656140639,1.6052696732774,1.17616519038028,1.64707027416317,Bilbao
2020-03-08,1.41190673206557,1.23236610755358,1.60160449616245,1.20033535749876,1.64039812797597,Bilbao
2020-03-09,1.56602813448116,1.38930263777882,1.75156621421288,1.35750280755707,1.78923404819424,Bilbao
2020-03-10,1.80897761818545,1.63551011890833,1.98973754658512,1.60398422202592,2.0261195325633,Bilbao
2020-03-11,1.8100938033012,1.65753203795961,1.96826272268718,1.62961921558577,1.99990953250846,Bilbao
2020-03-12,1.72707375249081,1.59665067853301,1.86177460718727,1.57266884338466,1.88860522606453,Bilbao
2020-03-13,1.89981439865895,1.77856069852144,2.02441169491479,1.75611763584817,2.04908148471834,Bilbao
2020-03-14,1.8037559462206,1.70135066899991,1.90866523723604,1.68232172819686,1.92936179477104,Bilbao
2020-03-15,1.66609820979307,1.5800528889532,1.75405310586774,1.56401854843387,1.77135919252582,Bilbao
2020-03-16,1.69087900722871,1.61347874337849,1.7697978305399,1.59900879742698,1.78527912231207,Bilbao
2020-03-17,1.55382994217759,1.48770834572573,1.62115582255755,1.47532515804997,1.63434105548103,Bilbao
2020-03-18,1.43102807395788,1.37347415805192,1.48957168989348,1.36268179316951,1.50102319070404,Bilbao
2020-03-19,1.34151028737409,1.28991343159373,1.39395499763185,1.2802288753067,1.40420422264464,Bilbao
2020-03-20,1.25085112879289,1.20401460143532,1.29843658372604,1.19521868411672,1.30773128538009,Bilbao
2020-03-21,1.17187890029619,1.12860537738175,1.21583466763514,1.12047631446514,1.22441810433107,Bilbao
2020-03-22,1.1018648360932,1.06123855458969,1.14313063656177,1.05360655176317,1.15118855810447,Bilbao
2020-03-23,1.02144521768724,0.983088152627967,1.06041742021208,0.975885103629946,1.06803014953164,Bilbao
2020-03-24,0.967681838149798,0.930524479858262,1.00544875284933,0.923549928394361,1.01282926722047,Bilbao
2020-03-25,0.951212721550398,0.91413355056453,0.988909552739133,0.90717587739176,0.996278585610873,Bilbao
2020-03-26,0.926184669629716,0.889223419069481,0.963776497852273,0.88229136378978,0.971128515298179,Bilbao
2020-03-27,0.926715472436731,0.889206057126397,0.964874097375082,0.882173370320993,0.972339154825779,Bilbao
2020-03-28,0.912099783935841,0.874330335778839,0.950538295119158,0.867252494878076,0.958061728360834,Bilbao
2020-03-29,0.893421294187081,0.855402692104442,0.932132335562079,0.848282605627069,0.939713582095499,Bilbao
2020-03-30,0.880954093957602,0.842410214108757,0.92022013045104,0.835196475773609,0.927914819561427,Bilbao
2020-03-31,0.889097794479116,0.849454537044996,0.929498272132288,0.842038431628842,0.937418679762873,Bilbao
2020-04-01,0.883207889916976,0.842810481867703,0.924397246011342,0.835258055990608,0.932477101607655,Bilbao
2020-04-02,0.893299985815705,0.85173726662394,0.935691817755062,0.843970334622358,0.944010930125293,Bilbao
2020-04-03,0.882952108300201,0.840747418334401,0.926022225260896,0.832866021542728,0.934479986151505,Bilbao
2020-04-04,0.896227766262968,0.852734246189096,0.940627053393847,0.844615425517626,0.949349103444518,Bilbao
2020-04-05,0.950371682479839,0.904631133014684,0.997056767822333,0.896090987406787,1.00622596276677,Bilbao
2020-04-06,0.97426254472406,0.927453051217398,1.02203694462825,0.918712926280961,1.03141968550575,Bilbao
2020-04-07,0.98685984366753,0.939526623348676,1.03516705317646,0.930688308918433,1.04465403266483,Bilbao
2020-04-08,0.998503216447684,0.950775238583565,1.04720987891981,0.94186241084058,1.05677449898678,Bilbao
2020-04-09,0.97842729006105,0.931172676974321,1.02666117005223,0.922350653857855,1.03613537276516,Bilbao
2020-04-10,0.916945500104892,0.871052943134552,0.963824377079063,0.862493456100001,0.973040739058143,Bilbao
2020-04-11,0.900708668400264,0.854535581384437,0.947898713546705,0.845929526027962,0.957182046979972,Bilbao
2020-04-12,0.88582571330881,0.83911296084444,0.933597511207683,0.830413377409374,0.943002400359619,Bilbao
2020-04-13,0.827591674822379,0.781433813858826,0.874857822890976,0.772852010089732,0.884177722305925,Bilbao
2020-04-14,0.78407062351079,0.737640958605596,0.831685723094128,0.729025098701102,0.841091051934275,Bilbao
2020-04-15,0.753509032536007,0.705993642058942,0.80231851905379,0.697195172166102,0.81197881659378,Bilbao
2020-04-16,0.776953991109628,0.726230413258856,0.829109241129357,0.71684957051484,0.839443528246774,Bilbao
2020-04-17,0.834892900076366,0.779811873550204,0.891545470272063,0.769629091945375,0.9027748442242,Bilbao
2020-04-18,0.89083820849396,0.831970145379564,0.951388693224395,0.821087915840258,0.963391355615841,Bilbao
2020-04-19,0.830056275786067,0.7720300895744,0.889839823134888,0.761326515718239,0.901713726388421,Bilbao
2020-04-20,0.844509357181256,0.784129405472346,0.906760907948102,0.773001636397977,0.919135079273603,Bilbao
2020-04-21,0.890256960099105,0.826236696474373,0.956273554917334,0.8144407967267,0.969398921636087,Bilbao
2020-04-22,0.85776522772883,0.793537419580128,0.92408123907517,0.781723111641963,0.937286186125033,Bilbao
