dates,R0,Q05,Q95,Q025,Q975,city
2020-03-05,1.16213271142237,0.854855136732153,1.50821180680974,0.804810686014192,1.58406445013729,Sevilla
2020-03-06,1.15873264509736,0.860396534550498,1.49361073094346,0.811562099209383,1.56675225868143,Sevilla
2020-03-07,1.41828946251268,1.09272375776998,1.77887090026945,1.03836614115544,1.8565267388569,Sevilla
2020-03-08,1.35236579805088,1.05389143349567,1.6815602142494,1.003751961825,1.75214131828652,Sevilla
2020-03-09,1.90798758196792,1.57118074877516,2.27189395743227,1.51291548976799,2.34819778916155,Sevilla
2020-03-10,2.08141554232014,1.77277676858523,2.4106239950934,1.71842199764837,2.47867312969072,Sevilla
2020-03-11,1.88924757418565,1.64045410624805,2.15264877612992,1.59618995711375,2.20663891973361,Sevilla
2020-03-12,1.79953573570046,1.58923470594358,2.02071726817369,1.55148357582434,2.06571324101763,Sevilla
2020-03-13,1.96827988754827,1.77477864311013,2.17013015827583,1.7396612527015,2.21080718857767,Sevilla
2020-03-14,1.77134181671559,1.61359349329888,1.93522957469529,1.58481075753467,1.96810070175669,Sevilla
2020-03-15,1.61046051736706,1.47838007460663,1.74725973542903,1.45418312901085,1.77459908868343,Sevilla
2020-03-16,1.50197475538138,1.38706398747876,1.62070561734329,1.36594637121971,1.64436721470852,Sevilla
2020-03-17,1.44769398878651,1.34428722696481,1.55430288428738,1.32522906295581,1.57549352815902,Sevilla
2020-03-18,1.36153991040006,1.2687925762341,1.45702216033507,1.25166709420146,1.47596899023466,Sevilla
2020-03-19,1.32718839402419,1.24136122896272,1.41541448094331,1.22548282952981,1.43289048194602,Sevilla
2020-03-20,1.29854517598507,1.21843053993788,1.38079329187379,1.20358434427816,1.39706032279545,Sevilla
2020-03-21,1.21758900761963,1.14407536153549,1.29301735685954,1.13044238731685,1.3079254709839,Sevilla
2020-03-22,1.2318955378946,1.1608780693469,1.30467699319396,1.14768801846552,1.31904181746542,Sevilla
2020-03-23,1.19707776921097,1.12988092975584,1.26589874260168,1.1173899920368,1.27947131824059,Sevilla
2020-03-24,1.08785336958372,1.02612948308074,1.15108559656816,1.01465973769039,1.16355986277895,Sevilla
2020-03-25,1.0902165807415,1.0295169854358,1.15237102244395,1.01823093327968,1.16462597154448,Sevilla
2020-03-26,1.02730404748537,0.969294434178361,1.08672428657529,0.958513265876831,1.09844490040081,Sevilla
2020-03-27,0.926519148260655,0.871797667380009,0.982634020313953,0.861642237493049,0.993717413092302,Sevilla
2020-03-28,0.870022115521793,0.816307208937979,0.925168516892375,0.806353441766532,0.936075617693166,Sevilla
2020-03-29,0.783247954354523,0.730973698689332,0.837031521787367,0.7213139563155,0.8476964105061,Sevilla
2020-03-30,0.736828354349653,0.683943998400703,0.791358498347466,0.674199153146321,0.802199364951731,Sevilla
2020-03-31,0.75930226248006,0.702625876190519,0.817815349327204,0.692199215697026,0.829465161472649,Sevilla
2020-04-01,0.737104079276342,0.678406303742343,0.797835831976148,0.667638337851118,0.809958307856579,Sevilla
2020-04-02,0.70836331448974,0.647762015559643,0.771226712128404,0.636682406602545,0.783812721007566,Sevilla
2020-04-03,0.717799593881313,0.653097471544553,0.785051781382643,0.641299306309974,0.798548088134346,Sevilla
2020-04-04,0.85294505604208,0.778094907873771,0.930664044178809,0.764427527857977,0.94624185869882,Sevilla
2020-04-05,0.923513796190303,0.843052055576498,1.00703645871243,0.828354700006363,1.02377216503048,Sevilla
2020-04-06,0.875269101649395,0.795885226970992,0.957801823856478,0.781414557521182,0.974369372767744,Sevilla
2020-04-07,0.868860838315739,0.788027926043726,0.952986222744406,0.773313009056643,0.969893645121288,Sevilla
2020-04-08,0.800129634182648,0.720593798681558,0.883137158727878,0.70616851712579,0.899874238872026,Sevilla
2020-04-09,0.831849217238712,0.747573343149716,0.91987760477728,0.73230539500838,0.937644335630801,Sevilla
2020-04-10,0.812348877503399,0.726112865832891,0.902617403280696,0.710534147792089,0.920881307433882,Sevilla
2020-04-11,0.729794465196556,0.645162058842723,0.818770128312949,0.62996157869808,0.836862600728196,Sevilla
2020-04-12,0.736555443382179,0.646928041774685,0.83102228146486,0.630885350739799,0.850287271470725,Sevilla
2020-04-13,0.747948306110145,0.652544469591577,0.848767080492154,0.635528085322216,0.869388861548459,Sevilla
2020-04-14,0.703377265365535,0.606152071499242,0.80661324264542,0.588923085578734,0.827844147800252,Sevilla
2020-04-15,0.722057853091239,0.617584418415611,0.833313375259662,0.599144460401567,0.856268628186773,Sevilla
2020-04-16,0.718538780183294,0.608224168471005,0.836485027223445,0.588859870628511,0.860929975260519,Sevilla
2020-04-17,0.746620708793947,0.627627633985847,0.874184125093556,0.606816470178193,0.900700675846003,Sevilla
2020-04-18,0.746617206273511,0.621382082865787,0.881384995700476,0.599594924332292,0.909517849902406,Sevilla
2020-04-19,0.698050859699635,0.570967328580345,0.83570944037821,0.549061282721608,0.864654411757163,Sevilla
2020-04-20,0.674320965525475,0.541919116298365,0.818692667279596,0.51930931100504,0.849268980851031,Sevilla
2020-04-21,0.822819832953449,0.665855079258214,0.993531962929277,0.638951796171122,1.02958515944688,Sevilla
2020-04-22,0.854009103123913,0.687557678563672,1.03538699299698,0.659106196072176,1.07377285814604,Sevilla
2020-04-23,0.834675792153767,0.665686197796303,1.0194685441051,0.636945561812566,1.05872644287043,Sevilla
2020-04-24,0.803423142119575,0.632434626181633,0.991311542013969,0.60355619153067,1.03143619101146,Sevilla
2020-04-25,0.823508118531739,0.643446287247354,1.02191018266603,0.61315588481606,1.06440469630746,Sevilla
