GeoID,Longitude,Latitude
295,-43.515518,-22.881409
296,-43.260239,-22.897994
297,-43.356003,-22.843858
298,-43.391065,-22.833778
299,-43.348966,-22.80911
300,-43.714513,-22.941424
301,-43.380322,-22.918345
302,-43.172473,-22.93474
303,-43.434723,-22.855693
304,-43.235192,-22.905034
305,-43.349085,-22.834525
306,-43.295102,-22.760625
307,-43.577286,-22.921038
308,-43.086382,-22.916343
309,-43.458512,-22.866858
310,-43.292322,-22.771701
311,-43.436979,-22.832763
312,-43.690596,-22.685293
313,-43.079065,-22.833077
314,-43.668972,-22.95427
315,-42.973221,-22.959895
316,-43.331117,-22.98331
317,-43.332431,-22.567696
318,-43.219684,-22.972062
319,-43.19847,-22.911741
320,-43.347314,-22.885106
321,-43.335102,-22.923372
322,-43.693778,-22.977474
323,-43.432054,-22.884586
324,-43.568214,-22.850468
325,-43.272317,-22.929943
326,-43.214246,-22.899589
327,-43.342376,-22.861697
328,-43.522859,-22.745767
329,-43.016227,-22.806792
330,-43.468589,-22.986893
331,-43.221038,-22.925637
332,-43.276433,-22.974978
333,-43.34093,-22.877935
334,-43.179518,-22.821598
335,-43.487452,-22.856036
336,-43.638896,-22.920147
337,-43.332829,-22.973593
338,-43.191029,-22.921914
339,-43.372408,-22.751781
340,-43.05068,-22.788365
341,-43.04212,-22.833028
342,-43.383611,-22.858591
343,-43.25476,-22.643441
344,-43.272604,-22.893876
345,-43.585616,-23.003576
346,-43.830126,-22.958669
347,-43.431108,-22.748019
348,-43.091271,-22.857151
349,-43.191547,-22.975856
350,-43.333665,-22.837343
351,-43.382097,-22.777272
352,-43.164755,-22.962194
353,-43.34444,-22.853501
354,-43.341639,-22.719099
355,-43.026319,-22.902011
356,-43.182746,-22.904816
357,-43.102863,-22.904555
358,-43.232405,-22.913244
359,-43.287375,-22.898755
360,-43.283905,-22.957762
361,-43.246902,-22.932782
362,-43.59194,-22.901796
363,-43.318497,-22.731278
364,-43.231087,-22.895927
365,-43.371831,-22.809928
366,-43.384335,-22.786167
367,-43.288068,-22.90731
368,-43.31582,-22.857116
369,-43.03619,-22.95602
370,-43.225816,-22.98563
371,-43.398448,-22.86923
372,-43.397931,-22.910876
373,-43.113306,-22.902582
374,-43.310214,-22.809126
375,-43.256065,-22.932117
376,-43.419146,-22.884518
377,-43.282035,-22.831042
378,-43.595112,-22.868115
379,-43.434769,-22.798303
380,-43.174235,-22.897182
381,-43.311695,-22.984017
382,-43.313648,-22.956031
383,-43.270315,-22.882081
384,-44.134785,-23.006223
385,-43.612125,-22.895404
386,-43.351743,-22.874665
387,-43.42546,-22.695839
388,-43.243591,-22.912068
389,-43.314787,-22.79492
390,-43.290269,-22.79904
391,-43.56555,-22.718239
392,-43.021272,-22.836727
393,-43.348783,-22.846257
394,-43.785927,-22.889007
395,-42.845044,-22.782517
396,-42.909533,-22.711582
397,-42.80491,-22.943278
398,-42.965584,-22.773091
399,-42.725592,-22.781624
400,-43.197075,-22.919828
401,-43.267696,-22.9002
402,-43.269652,-22.889306
403,-43.360983,-22.819546
404,-43.382807,-22.927989
405,-43.424321,-22.898385
406,-43.43988,-22.891819
407,-43.350926,-22.925974
408,-43.273125,-22.836155
409,-43.225949,-22.890446
410,-43.174212,-22.909256
411,-43.2028,-22.904058
412,-43.66547,-22.924548
413,-43.350144,-22.91539
414,-43.187698,-22.932961
415,-43.327045,-22.842181
416,-43.358624,-22.860655
417,-43.638202,-22.998055
418,-43.075392,-22.883936
419,-43.247512,-22.84416
420,-43.352667,-22.788155
421,-43.287024,-23.008009
422,-43.359276,-23.003054
423,-43.286485,-22.825661
424,-43.072847,-22.927327
425,-43.40614,-22.986993
426,-43.573873,-22.888694
427,-43.188441,-22.984304
428,-43.188468,-22.966952
429,-43.339236,-22.842766
430,-43.418519,-22.808939
431,-43.255524,-22.892114
432,-43.26613,-22.829196
433,-43.425759,-22.811119
434,-43.177367,-22.913134
435,-43.556439,-22.905352
436,-43.240891,-22.859898
437,-43.793685,-22.862373
438,-43.0351,-22.882615
439,-43.317543,-22.767987
440,-43.179083,-22.930849
441,-43.414175,-22.805226
442,-43.108889,-22.886486
443,-43.401559,-22.756513
444,-43.464343,-22.801759
445,-43.319712,-22.758751
446,-43.298606,-22.753967
447,-43.056147,-22.957205
448,-43.022274,-22.76289
449,-43.50005,-22.757981
450,-43.217811,-22.980064
451,-43.427361,-22.709464
452,-43.487604,-22.905654
453,-43.527634,-22.714191
454,-43.006056,-22.829366
455,-43.351,-22.77257
456,-43.616866,-22.839719
457,-43.472842,-22.880722
458,-43.184469,-22.896979
459,-42.810644,-22.902626
460,-42.72114,-22.913681
461,-42.986397,-22.834551
462,-42.923363,-22.841657
463,-43.257878,-22.869049
464,-43.598882,-22.679408
465,-43.193688,-22.900185
466,-43.254983,-22.905882
467,-43.409661,-22.85065
468,-43.546591,-22.879562
469,-43.595334,-22.918276
470,-43.222446,-22.913474
471,-43.297772,-22.81722
472,-43.299173,-22.885737
473,-43.191869,-22.894914
474,-43.458798,-22.88118
475,-43.162656,-22.596266
476,-43.629211,-22.692339
477,-43.191986,-22.952218
478,-43.407296,-22.815632
479,-43.30207,-22.891989
480,-43.218119,-22.893018
481,-43.537033,-22.91477
482,-43.231894,-22.928575
483,-43.263367,-22.88278
484,-43.080136,-22.89202
485,-43.284821,-22.877496
486,-43.201618,-22.941786
487,-43.089183,-22.902058
488,-43.262152,-22.842256
489,-43.3466,-23.002962
490,-43.530084,-23.037794
491,-43.930937,-23.016164
492,-43.220414,-22.878946
493,-43.015409,-22.948234
494,-43.409258,-22.948081
495,-43.186789,-22.910626
496,-43.201539,-22.622484
497,-43.280004,-22.779519
498,-43.763944,-22.665241
499,-43.189205,-22.971924
500,-43.173581,-22.693617
501,-43.240881,-22.995005
502,-42.968846,-22.648605
503,-42.957275,-22.516542
504,-42.982225,-22.543302
505,-42.870513,-22.750886
506,-42.886604,-22.739237
507,-42.859438,-22.759327
508,-42.843181,-22.749257
509,-43.218667,-22.916797
510,-43.329044,-22.850526
511,-43.101834,-22.864234
512,-43.598399,-22.955287
513,-43.956826,-22.92055
514,-43.20514,-22.922723
515,-43.3499,-22.95858
516,-43.34106,-22.742226
517,-43.18822,-22.913474
518,-43.180239,-22.80661
519,-43.397793,-22.789991
520,-43.205721,-22.983713
521,-43.677862,-22.937328
522,-43.743864,-22.856398
523,-43.309475,-22.834655
524,-43.639761,-22.876487
525,-43.628406,-22.927653
526,-43.183366,-22.898573
527,-43.430396,-22.876084
528,-43.475146,-22.847469
529,-43.222863,-22.63902
530,-43.262308,-22.857886
531,-43.268456,-22.753056
532,-43.469445,-22.703128
533,-43.035296,-22.654189
534,-43.004486,-22.930789
535,-43.084097,-22.875899
536,-43.262118,-22.873652
537,-43.286659,-22.87059
538,-43.460508,-22.88964
539,-43.532947,-22.764156
540,-43.271385,-22.877504
541,-43.367004,-22.887786
542,-43.567365,-22.70046
543,-43.254533,-22.913338
544,-43.670541,-22.902911
545,-43.294705,-22.991705
546,-43.553657,-22.910329
547,-43.550633,-22.897048
548,-43.273808,-22.870827
549,-43.055693,-22.91856
550,-43.188625,-22.977173
551,-43.232739,-22.9213
552,-43.18047,-22.909493
553,-43.317882,-22.774664
554,-43.412883,-22.797851
555,-43.567933,-22.895948
556,-43.413041,-22.817291
557,-43.242393,-22.916055
558,-43.255705,-22.678185
559,-43.036178,-22.894312
560,-42.892122,-22.904694
561,-42.842035,-22.938874
562,-42.976577,-22.817065
563,-43.449119,-22.867051
564,-43.401186,-22.968163
565,-43.211679,-22.959475
566,-43.239404,-22.980752
567,-43.296365,-22.900173
568,-43.315523,-22.900192
569,-43.369464,-22.854058
570,-43.20355,-22.898765
571,-43.617934,-22.993106
572,-43.306747,-22.868588
573,-43.358266,-22.807827
574,-43.238811,-22.920844
575,-43.268742,-22.862747
576,-43.661734,-22.591828
577,-43.596343,-22.745703
578,-43.276411,-22.818663
579,-43.244843,-22.958565
580,-43.181949,-22.945293
581,-43.647816,-22.976449
582,-43.173506,-22.915177
583,-43.191971,-22.907946
584,-43.325672,-22.793266
585,-43.061525,-22.845651
586,-43.21082,-22.801234
587,-43.562884,-22.928975
588,-43.048155,-22.861857
589,-43.065983,-22.888279
590,-43.193136,-22.805574
591,-43.295633,-22.878969
592,-43.41592,-22.742816
593,-43.301312,-22.60332
594,-43.075178,-22.94626
595,-43.333399,-22.887617
596,-43.696726,-22.902176
597,-43.064932,-22.830079
598,-43.180251,-22.925962
599,-43.463871,-22.761065
600,-43.554387,-22.789981
601,-43.203195,-22.90921
